left	top	width	height	conf	text	name
532	877	34	20	96.374016	as	01100.jpg
587	866	126	31	96.360809	Section	01100.jpg
737	865	35	31	96.051819	13	01100.jpg
792	865	36	31	96.785057	of	01100.jpg
848	865	68	31	96.818886	said	01100.jpg
936	865	120	31	96.669426	Article	01100.jpg
1076	865	95	35	95.445221	VIII,	01100.jpg
1189	866	38	29	96.679008	be	01100.jpg
1246	865	116	39	96.66243	agreed	01100.jpg
1382	870	34	25	96.127663	to	01100.jpg
1435	865	40	38	93.145958	by	01100.jpg
1495	869	82	25	92.855263	two-	01100.jpg
341	918	1236	32	-1.0		01100.jpg
341	918	1236	32	-1.0		01100.jpg
341	918	1236	32	-1.0		01100.jpg
341	919	102	31	96.156845	thirds	01100.jpg
465	919	36	30	96.427452	of	01100.jpg
525	919	52	30	96.427452	the	01100.jpg
600	919	156	30	96.359718	members	01100.jpg
780	919	119	30	96.473846	elected	01100.jpg
923	924	32	25	95.609894	to	01100.jpg
978	918	76	30	96.222412	each	01100.jpg
1079	918	112	30	96.509789	House	01100.jpg
1214	918	63	30	95.673515	and	01100.jpg
1300	918	131	30	94.861443	entered	01100.jpg
1455	927	42	21	94.861443	on	01100.jpg
1522	919	55	29	96.18277	the	01100.jpg
339	970	1238	41	-1.0		01100.jpg
339	970	1238	41	-1.0		01100.jpg
339	970	1238	41	-1.0		01100.jpg
339	972	150	39	96.646301	Journals	01100.jpg
518	971	206	40	96.241211	respectively	01100.jpg
754	971	76	30	96.385086	with	01100.jpg
858	982	78	28	96.186363	nays	01100.jpg
965	971	62	30	96.186363	and	01100.jpg
1055	981	75	29	96.693779	yeas	01100.jpg
1158	972	94	29	96.297226	taken	01100.jpg
1282	971	132	30	94.840508	thereon	01100.jpg
1443	970	64	31	94.840508	and	01100.jpg
1537	970	40	31	95.222328	be	01100.jpg
342	1023	1236	40	-1.0		01100.jpg
342	1023	1236	40	-1.0		01100.jpg
342	1023	1236	40	-1.0		01100.jpg
342	1024	170	31	96.50972	submitted	01100.jpg
533	1030	33	24	96.940208	to	01100.jpg
585	1024	53	30	96.778755	the	01100.jpg
658	1024	149	39	96.152512	qualified	01100.jpg
828	1024	133	31	96.589996	electors	01100.jpg
982	1024	35	30	96.700974	of	01100.jpg
1039	1024	52	30	96.593933	the	01100.jpg
1113	1024	89	31	96.241776	State	01100.jpg
1222	1030	32	24	96.241776	at	01100.jpg
1275	1024	53	30	96.762047	the	01100.jpg
1348	1029	78	24	96.648758	next	01100.jpg
1446	1023	132	40	96.681664	general	01100.jpg
341	1076	1239	41	-1.0		01100.jpg
341	1076	1239	41	-1.0		01100.jpg
341	1076	1239	41	-1.0		01100.jpg
341	1078	134	30	95.928757	election	01100.jpg
502	1077	127	31	96.558563	thereof	01100.jpg
659	1077	52	30	96.309502	for	01100.jpg
741	1077	288	39	96.280106	Representatives,	01100.jpg
1058	1083	33	24	96.947418	to	01100.jpg
1120	1077	71	31	95.480385	wit:	01100.jpg
1221	1077	74	31	95.046242	Add	01100.jpg
1324	1077	53	30	96.564766	the	01100.jpg
1410	1076	170	41	96.145065	following	01100.jpg
341	1130	1237	34	-1.0		01100.jpg
341	1130	1237	34	-1.0		01100.jpg
341	1130	1237	34	-1.0		01100.jpg
341	1131	119	30	96.15728	section	01100.jpg
478	1137	33	23	96.15728	to	01100.jpg
529	1130	121	31	95.961098	Article	01100.jpg
669	1130	83	30	95.782074	VIII	01100.jpg
773	1131	36	30	95.782074	of	01100.jpg
829	1131	52	30	96.090324	the	01100.jpg
899	1130	227	34	96.516144	Constitution,	01100.jpg
1145	1136	33	25	95.696877	to	01100.jpg
1196	1131	37	30	96.423874	be	01100.jpg
1253	1131	117	30	96.215347	known	01100.jpg
1389	1141	36	20	96.335045	as	01100.jpg
1446	1130	132	31	96.784828	Section	01100.jpg
344	1182	1107	41	-1.0		01100.jpg
344	1182	1107	41	-1.0		01100.jpg
344	1182	1107	41	-1.0		01100.jpg
344	1183	53	31	94.920601	13:	01100.jpg
418	1183	119	31	94.920601	“Cities	01100.jpg
558	1184	62	30	96.540138	and	01100.jpg
643	1189	103	25	96.453674	towns	01100.jpg
767	1194	72	28	96.431931	may	01100.jpg
860	1183	128	40	96.431931	acquire	01100.jpg
1010	1184	63	30	96.662628	and	01100.jpg
1095	1189	128	34	96.297882	operate	01100.jpg
1245	1183	46	31	96.881111	ice	01100.jpg
1313	1182	138	41	96.798904	plants.”	01100.jpg
385	1235	1195	40	-1.0		01100.jpg
385	1235	1195	40	-1.0		01100.jpg
385	1235	1195	40	-1.0		01100.jpg
385	1235	126	31	96.34507	Section	01100.jpg
536	1235	24	30	96.000443	1.	01100.jpg
581	1235	98	31	96.301445	Cities	01100.jpg
699	1236	63	30	96.873428	and	01100.jpg
782	1241	102	26	96.025291	towns	01100.jpg
905	1246	71	29	96.829437	may	01100.jpg
997	1237	128	38	96.633972	acquire	01100.jpg
1144	1237	40	37	96.884018	by	01100.jpg
1205	1235	217	31	96.896408	construction	01100.jpg
1444	1245	37	20	93.211113	or	01100.jpg
1501	1245	79	30	91.470039	pur-	01100.jpg
340	1288	1239	40	-1.0		01100.jpg
340	1288	1239	40	-1.0		01100.jpg
340	1288	1239	40	-1.0		01100.jpg
340	1288	94	29	96.368233	chase	01100.jpg
452	1288	62	30	96.724792	and	01100.jpg
532	1298	71	29	96.856934	may	01100.jpg
622	1294	128	33	93.300484	operate	01100.jpg
769	1288	251	31	92.59594	manufactories	01100.jpg
1038	1299	36	20	96.648972	or	01100.jpg
1091	1289	105	39	96.349838	plants	01100.jpg
1218	1288	51	31	96.102089	for	01100.jpg
1287	1288	131	40	96.628952	making	01100.jpg
1437	1289	56	34	96.019432	ice,	01100.jpg
1512	1288	67	31	96.587425	and	01100.jpg
342	1338	1238	39	-1.0		01100.jpg
342	1338	1238	39	-1.0		01100.jpg
342	1338	1238	39	-1.0		01100.jpg
342	1348	72	29	96.697479	may	01100.jpg
444	1338	126	31	95.797714	furnish	01100.jpg
598	1338	45	31	96.722977	ice	01100.jpg
669	1344	32	25	96.938835	at	01100.jpg
728	1339	169	31	96.439659	wholesale	01100.jpg
924	1349	37	21	96.891327	or	01100.jpg
988	1339	89	31	96.264557	retail	01100.jpg
1105	1346	33	24	96.704422	to	01100.jpg
1165	1339	203	36	96.38414	individuals,	01100.jpg
1396	1339	90	30	96.294197	firms	01100.jpg
1513	1339	67	30	96.294197	and	01100.jpg
341	1388	1239	42	-1.0		01100.jpg
341	1388	1239	42	-1.0		01100.jpg
341	1388	1239	42	-1.0		01100.jpg
341	1389	122	39	96.237366	private	01100.jpg
486	1389	220	39	96.634911	corporations	01100.jpg
732	1389	52	31	96.413231	for	01100.jpg
807	1390	184	31	95.963455	reasonable	01100.jpg
1013	1390	256	40	96.473923	compensation:	01100.jpg
1295	1390	172	34	96.327042	Provided,	01100.jpg
1492	1388	88	32	96.67823	That	01100.jpg
343	1440	1238	40	-1.0		01100.jpg
343	1440	1238	40	-1.0		01100.jpg
343	1440	1238	40	-1.0		01100.jpg
343	1441	52	29	96.745659	the	01100.jpg
416	1440	156	39	96.519867	purchase	01100.jpg
594	1450	36	20	96.188988	or	01100.jpg
651	1440	217	31	96.473244	construction	01100.jpg
889	1441	36	30	96.876465	of	01100.jpg
947	1451	62	29	96.700188	any	01100.jpg
1031	1441	77	30	96.697662	such	01100.jpg
1130	1440	46	31	95.630692	ice	01100.jpg
1198	1441	88	39	96.479622	plant	01100.jpg
1308	1441	40	39	96.379089	by	01100.jpg
1369	1451	63	28	96.095085	any	01100.jpg
1454	1440	64	39	96.521744	city	01100.jpg
1541	1450	40	21	96.726196	or	01100.jpg
340	1490	1240	40	-1.0		01100.jpg
340	1490	1240	40	-1.0		01100.jpg
340	1490	1240	40	-1.0		01100.jpg
340	1496	85	25	96.157043	town	01100.jpg
443	1490	184	31	96.224503	heretofore	01100.jpg
644	1491	92	30	95.506447	made	01100.jpg
753	1491	25	30	95.506447	is	01100.jpg
795	1491	124	30	96.190224	ratified	01100.jpg
936	1491	64	31	96.23011	and	01100.jpg
1016	1491	192	31	96.234108	confirmed:	01100.jpg
1227	1492	74	29	96.240784	And	01100.jpg
1319	1490	168	40	93.292305	provided,	01100.jpg
1509	1491	71	31	92.5578	fur-	01100.jpg
341	1541	1240	40	-1.0		01100.jpg
341	1541	1240	40	-1.0		01100.jpg
341	1541	1240	40	-1.0		01100.jpg
341	1542	80	35	96.431389	ther,	01100.jpg
438	1541	83	31	96.526115	That	01100.jpg
539	1551	41	20	96.78685	no	01100.jpg
596	1542	76	30	96.760216	such	01100.jpg
690	1541	216	31	96.001762	construction	01100.jpg
924	1552	37	20	96.808014	or	01100.jpg
977	1542	155	39	96.17746	purchase	01100.jpg
1151	1542	78	30	96.600395	shall	01100.jpg
1246	1542	37	30	96.600395	be	01100.jpg
1300	1542	93	30	96.000092	made	01100.jpg
1412	1542	169	31	96.383194	hereafter	01100.jpg
342	1592	1238	40	-1.0		01100.jpg
342	1592	1238	40	-1.0		01100.jpg
342	1592	1238	40	-1.0		01100.jpg
342	1599	112	33	96.463623	except	01100.jpg
475	1602	85	30	95.609779	upon	01100.jpg
580	1602	19	20	96.211655	a	01100.jpg
618	1592	151	39	96.211655	majority	01100.jpg
789	1599	73	24	96.470146	vote	01100.jpg
881	1592	36	30	96.470146	of	01100.jpg
937	1592	53	31	96.641167	the	01100.jpg
1010	1593	134	30	96.379082	electors	01100.jpg
1164	1593	30	29	96.604584	in	01100.jpg
1216	1593	68	30	96.144516	said	01100.jpg
1304	1593	90	30	96.281975	cities	01100.jpg
1415	1603	37	20	96.914024	or	01100.jpg
1473	1599	107	25	96.282104	towns	01100.jpg
342	1642	1238	40	-1.0		01100.jpg
342	1642	1238	40	-1.0		01100.jpg
342	1642	1238	40	-1.0		01100.jpg
342	1643	72	30	96.605858	who	01100.jpg
432	1653	55	21	96.605858	are	01100.jpg
506	1642	149	40	95.989624	qualified	01100.jpg
674	1649	34	24	96.59964	to	01100.jpg
726	1648	73	25	96.361938	vote	01100.jpg
818	1653	40	20	96.361938	on	01100.jpg
879	1643	52	30	96.205093	the	01100.jpg
950	1643	126	31	96.169518	bonded	01100.jpg
1096	1643	223	31	96.614311	indebtedness	01100.jpg
1339	1643	36	31	96.009926	of	01100.jpg
1397	1643	69	31	96.473099	said	01100.jpg
1487	1644	93	31	96.381584	cities	01100.jpg
341	1692	1239	42	-1.0		01100.jpg
341	1692	1239	42	-1.0		01100.jpg
341	1692	1239	42	-1.0		01100.jpg
341	1703	36	20	96.019394	or	01100.jpg
395	1700	121	24	95.788162	towns:	01100.jpg
537	1692	169	36	96.126762	Provided,	01100.jpg
729	1693	134	36	95.908157	further,	01100.jpg
883	1692	68	32	96.842903	The	01100.jpg
971	1693	180	39	96.485893	provisions	01100.jpg
1170	1694	113	30	96.704475	hereof	01100.jpg
1305	1694	79	31	96.198792	shall	01100.jpg
1405	1701	56	24	96.855278	not	01100.jpg
1481	1695	99	39	96.932076	apply	01100.jpg
341	1742	1237	37	-1.0		01100.jpg
341	1742	1237	37	-1.0		01100.jpg
341	1742	1237	37	-1.0		01100.jpg
341	1751	32	23	95.435524	to	01100.jpg
390	1745	52	29	95.435524	the	01100.jpg
459	1742	145	32	96.334946	counties	01100.jpg
620	1743	35	29	96.344849	of	01100.jpg
673	1744	114	35	96.275146	Aiken,	01100.jpg
804	1744	156	35	96.709656	Calhoun,	01100.jpg
979	1744	140	35	96.188225	Marion,	01100.jpg
1137	1744	159	31	96.737427	Barnwell	01100.jpg
1315	1745	62	30	96.687714	and	01100.jpg
1398	1745	180	32	96.164421	Marlboro.	01100.jpg
392	1814	1187	45	-1.0		01100.jpg
392	1814	1187	45	-1.0		01100.jpg
392	1814	1187	45	-1.0		01100.jpg
392	1817	19	40	93.243103	§	01100.jpg
431	1818	34	30	93.295738	2.	01100.jpg
485	1814	286	34	90.876457	Ballots.—That	01100.jpg
790	1818	52	30	96.692673	the	01100.jpg
861	1818	134	31	96.777275	electors	01100.jpg
1015	1819	110	39	96.280426	voting	01100.jpg
1143	1824	32	25	96.987427	at	01100.jpg
1195	1819	77	31	96.751266	such	01100.jpg
1291	1820	129	39	96.441269	general	01100.jpg
1442	1820	137	31	96.805977	election	01100.jpg
342	1866	1238	43	-1.0		01100.jpg
342	1866	1238	43	-1.0		01100.jpg
342	1866	1238	43	-1.0		01100.jpg
342	1869	30	30	95.077896	in	01100.jpg
394	1869	94	30	95.077896	favor	01100.jpg
506	1866	35	31	96.078064	of	01100.jpg
561	1866	52	31	96.078064	the	01100.jpg
631	1868	157	39	96.501518	proposed	01100.jpg
808	1869	202	30	96.400032	amendment	01100.jpg
1030	1869	78	30	96.577896	shall	01100.jpg
1128	1870	124	39	96.625397	deposit	01100.jpg
1270	1880	18	21	96.410553	a	01100.jpg
1307	1870	99	31	96.66069	ballot	01100.jpg
1426	1871	77	30	96.618324	with	01100.jpg
1525	1872	55	30	96.664124	the	01100.jpg
345	1917	1235	42	-1.0		01100.jpg
345	1917	1235	42	-1.0		01100.jpg
345	1917	1235	42	-1.0		01100.jpg
345	1917	166	39	96.253845	following	01100.jpg
534	1917	105	30	96.747833	words	01100.jpg
662	1918	118	39	96.712685	plainly	01100.jpg
802	1919	127	30	96.007507	written	01100.jpg
953	1929	37	20	96.229492	or	01100.jpg
1012	1919	127	40	96.387627	printed	01100.jpg
1163	1921	149	30	96.327072	thereon:	01100.jpg
1337	1921	243	32	96.116402	“Amendment	01100.jpg
342	1967	1238	45	-1.0		01100.jpg
342	1967	1238	45	-1.0		01100.jpg
342	1967	1238	45	-1.0		01100.jpg
342	1975	33	24	96.767479	to	01100.jpg
397	1967	120	31	96.027031	Article	01100.jpg
539	1967	82	30	96.242455	VIII	01100.jpg
643	1968	36	30	96.050713	of	01100.jpg
700	1969	52	29	96.556114	the	01100.jpg
773	1969	217	31	96.666733	Constitution	01100.jpg
1012	1971	39	38	96.980835	by	01100.jpg
1072	1970	120	40	96.700462	adding	01100.jpg
1213	1971	128	31	96.851486	Section	01100.jpg
1367	1972	47	35	92.699738	13,	01100.jpg
1437	1982	143	30	92.542953	empow-	01100.jpg
342	2017	1237	45	-1.0		01100.jpg
342	2017	1237	45	-1.0		01100.jpg
342	2017	1237	45	-1.0		01100.jpg
342	2019	91	38	96.455215	ering	01100.jpg
458	2017	88	30	96.507355	cities	01100.jpg
573	2018	62	30	95.674919	and	01100.jpg
662	2024	102	25	96.797318	towns	01100.jpg
792	2025	32	25	96.923248	to	01100.jpg
851	2020	128	39	96.801582	acquire	01100.jpg
1006	2021	62	30	96.785881	and	01100.jpg
1096	2028	129	32	95.421997	operate	01100.jpg
1255	2022	45	31	91.029655	ice	01100.jpg
1328	2023	251	39	90.618881	plants—Yes.”	01100.jpg
344	2068	1236	44	-1.0		01100.jpg
344	2068	1236	44	-1.0		01100.jpg
344	2068	1236	44	-1.0		01100.jpg
344	2069	74	29	95.592476	And	01100.jpg
445	2068	89	29	95.592476	those	01100.jpg
563	2069	108	39	96.157715	voting	01100.jpg
697	2070	124	38	96.303787	against	01100.jpg
847	2070	67	31	96.767593	said	01100.jpg
943	2072	202	30	95.466553	amendment	01100.jpg
1171	2072	79	30	96.574852	shall	01100.jpg
1279	2072	125	40	96.53157	deposit	01100.jpg
1432	2084	19	20	70.724487	a	01100.jpg
1479	2074	101	32	70.724487	ballot	01100.jpg
342	2118	1238	41	-1.0		01100.jpg
342	2118	1238	41	-1.0		01100.jpg
342	2118	1238	41	-1.0		01100.jpg
342	2118	76	29	96.577812	with	01100.jpg
440	2118	51	30	96.253662	the	01100.jpg
515	2118	164	41	96.169846	following	01100.jpg
698	2120	105	30	95.889023	words	01100.jpg
824	2121	118	38	96.389336	plainly	01100.jpg
964	2121	124	31	96.589645	written	01100.jpg
1110	2122	148	31	96.44368	thereon:	01100.jpg
1281	2123	242	33	96.44368	“Amendment	01100.jpg
1545	2133	35	24	96.310875	to	01100.jpg
342	2168	1239	48	-1.0		01100.jpg
342	2168	1239	48	-1.0		01100.jpg
342	2168	1239	48	-1.0		01100.jpg
342	2168	120	30	96.882065	Article	01100.jpg
481	2169	82	30	90.659744	VIII	01100.jpg
584	2169	35	30	95.518677	of	01100.jpg
639	2170	51	30	96.107513	the	01100.jpg
709	2169	215	32	96.663544	Constitution	01100.jpg
944	2172	40	38	96.971138	by	01100.jpg
1003	2173	119	38	96.596458	adding	01100.jpg
1141	2173	127	31	96.994751	Section	01100.jpg
1292	2174	46	33	96.0821	13,	01100.jpg
1357	2176	224	40	96.036423	empowering	01100.jpg
343	2218	1046	45	-1.0		01100.jpg
343	2218	1046	45	-1.0		01100.jpg
343	2218	1046	45	-1.0		01100.jpg
343	2218	88	30	96.174606	cities	01100.jpg
451	2220	60	29	96.568855	and	01100.jpg
534	2226	101	24	96.568855	towns	01100.jpg
657	2227	32	23	96.942276	to	01100.jpg
710	2221	126	39	96.855682	acquire	01100.jpg
856	2222	62	30	94.765999	and	01100.jpg
940	2229	128	32	94.765999	operate	01100.jpg
1089	2223	45	30	93.250755	ice	01100.jpg
1154	2225	235	38	92.297768	plants—No.”	01100.jpg
0	0	2200	2600	-1.0		01101.jpg
383	257	1199	43	-1.0		01101.jpg
383	257	1199	43	-1.0		01101.jpg
383	257	1199	43	-1.0		01101.jpg
383	260	18	40	93.247627	§	01101.jpg
420	261	36	32	95.522308	3.	01101.jpg
476	260	203	39	96.514526	Managers	01101.jpg
696	259	42	33	92.716278	of	01101.jpg
756	258	303	34	7.088226	Elections.—A!!	01101.jpg
1080	269	169	30	95.957527	managers	01101.jpg
1269	257	36	32	96.773308	of	01101.jpg
1325	257	153	32	96.64167	elections	01101.jpg
1500	257	82	31	96.826561	shall	01101.jpg
331	309	1251	42	-1.0		01101.jpg
331	309	1251	42	-1.0		01101.jpg
331	309	1251	42	-1.0		01101.jpg
331	324	135	20	96.498314	canvass	01101.jpg
490	313	68	31	96.686646	said	01101.jpg
581	318	74	25	96.456886	vote	01101.jpg
677	312	64	31	96.597519	and	01101.jpg
764	312	120	39	95.414879	certify	01101.jpg
906	312	54	31	96.593796	the	01101.jpg
984	311	100	31	96.590279	result	01101.jpg
1107	321	35	21	96.336189	as	01101.jpg
1166	320	73	21	96.674927	now	01101.jpg
1261	309	159	41	96.475708	provided	01101.jpg
1443	309	41	38	96.453613	by	01101.jpg
1509	309	73	36	96.453613	law,	01101.jpg
330	362	900	43	-1.0		01101.jpg
330	362	900	43	-1.0		01101.jpg
330	362	900	43	-1.0		01101.jpg
330	366	63	29	96.781067	and	01101.jpg
412	365	79	30	96.047363	shall	01101.jpg
508	364	135	41	96.047363	provide	01101.jpg
661	369	146	35	96.57769	separate	01101.jpg
825	364	100	30	96.953461	boxes	01101.jpg
946	362	53	32	96.966095	for	01101.jpg
1017	362	71	31	93.997192	said	01101.jpg
1106	362	124	31	93.997192	ballots.	01101.jpg
373	413	835	43	-1.0		01101.jpg
373	413	835	43	-1.0		01101.jpg
373	413	835	43	-1.0		01101.jpg
373	416	176	40	96.312164	Approved	01101.jpg
564	416	54	30	95.915421	the	01101.jpg
636	415	72	31	96.865326	12th	01101.jpg
726	415	63	39	96.844017	day	01101.jpg
804	414	36	31	96.481239	of	01101.jpg
858	414	127	37	96.5634	March,	01101.jpg
1001	413	40	31	93.278168	A.	01101.jpg
1059	413	41	32	92.113831	D.	01101.jpg
1120	413	88	31	96.854012	1920.	01101.jpg
870	616	170	32	-1.0		01101.jpg
870	616	170	32	-1.0		01101.jpg
870	616	170	32	-1.0		01101.jpg
870	616	67	32	96.489006	No.	01101.jpg
955	616	85	32	96.077507	912.	01101.jpg
332	691	1249	41	-1.0		01101.jpg
332	691	1249	41	-1.0		01101.jpg
332	691	1249	41	-1.0		01101.jpg
332	695	37	32	95.54406	A	01101.jpg
388	694	143	34	95.89859	JOINT	01101.jpg
551	694	301	34	95.528358	RESOLUTION	01101.jpg
875	700	40	28	96.196312	to	01101.jpg
934	694	149	33	96.196312	Amend	01101.jpg
1104	693	148	34	95.845665	Section	01101.jpg
1274	694	35	38	95.845665	7,	01101.jpg
1330	692	144	33	95.747498	Article	01101.jpg
1493	691	88	34	95.306358	VIII	01101.jpg
432	743	1150	42	-1.0		01101.jpg
432	743	1150	42	-1.0		01101.jpg
432	743	1150	42	-1.0		01101.jpg
432	746	42	33	96.999756	of	01101.jpg
494	746	66	33	96.336258	the	01101.jpg
579	746	263	39	96.218498	Constitution,	01101.jpg
863	746	174	39	96.007721	Relating	01101.jpg
1059	750	40	28	96.382996	to	01101.jpg
1119	745	65	33	96.276199	the	01101.jpg
1205	744	156	34	92.453934	Bonded	01101.jpg
1385	743	197	34	92.336609	Indebted-	01101.jpg
431	794	1150	43	-1.0		01101.jpg
431	794	1150	43	-1.0		01101.jpg
431	794	1150	43	-1.0		01101.jpg
431	809	104	21	92.338455	nesss	01101.jpg
550	797	42	33	96.206276	of	01101.jpg
608	797	126	40	96.206276	Cities,	01101.jpg
751	797	51	40	96.561943	by	01101.jpg
817	797	154	40	96.451637	Adding	01101.jpg
987	809	24	21	96.669724	a	01101.jpg
1028	796	152	34	93.303856	Proviso	01101.jpg
1195	796	165	33	91.492218	Thereto	01101.jpg
1376	795	38	33	95.125656	in	01101.jpg
1432	794	149	41	96.047638	Regard	01101.jpg
432	848	439	41	-1.0		01101.jpg
432	848	439	41	-1.0		01101.jpg
432	848	439	41	-1.0		01101.jpg
432	854	41	28	96.754868	to	01101.jpg
491	849	65	33	96.629547	the	01101.jpg
574	848	85	41	96.613297	City	01101.jpg
677	848	42	33	96.993355	of	01101.jpg
738	849	133	33	96.864273	Union.	01101.jpg
384	903	1199	70	-1.0		01101.jpg
384	903	1199	70	-1.0		01101.jpg
384	903	1199	70	-1.0		01101.jpg
384	927	147	33	96.476997	Section	01101.jpg
553	928	31	32	95.743507	1.	01101.jpg
604	927	254	33	96.808975	Amendment	01101.jpg
877	932	40	28	96.81945	to	01101.jpg
931	903	148	70	96.965439	Article	01101.jpg
1097	927	99	39	96.335541	VIII,	01101.jpg
1216	926	148	34	95.28598	Section	01101.jpg
1385	927	35	39	92.946098	7,	01101.jpg
1441	925	142	34	92.129883	Consti-	01101.jpg
333	977	1251	41	-1.0		01101.jpg
333	977	1251	41	-1.0		01101.jpg
333	977	1251	41	-1.0		01101.jpg
333	977	133	40	96.24054	tution,	01101.jpg
484	978	189	40	96.357552	Proposed	01101.jpg
691	990	42	21	96.696106	as	01101.jpg
748	984	40	27	96.637314	to	01101.jpg
804	979	155	33	96.444107	Bonded	01101.jpg
977	978	99	33	96.779503	Debt	01101.jpg
1091	978	42	33	95.86013	of	01101.jpg
1149	978	86	40	96.653183	City	01101.jpg
1250	978	42	33	93.241951	of	01101.jpg
1309	977	233	34	91.566521	Union.—Be	01101.jpg
1560	978	24	31	96.907524	it	01101.jpg
335	1030	1248	42	-1.0		01101.jpg
335	1030	1248	42	-1.0		01101.jpg
335	1030	1248	42	-1.0		01101.jpg
335	1031	147	31	96.459305	resolved	01101.jpg
501	1031	42	40	96.568733	by	01101.jpg
561	1032	54	30	96.310356	the	01101.jpg
635	1031	138	31	96.259186	General	01101.jpg
794	1032	172	40	96.259186	Assembly	01101.jpg
986	1031	36	31	96.692001	of	01101.jpg
1043	1032	54	31	96.827019	the	01101.jpg
1119	1032	89	31	95.550583	State	01101.jpg
1229	1031	36	33	95.550583	of	01101.jpg
1289	1031	102	32	96.310959	South	01101.jpg
1413	1030	170	32	96.359894	Carolina:	01101.jpg
335	1081	1248	42	-1.0		01101.jpg
335	1081	1248	42	-1.0		01101.jpg
335	1081	1248	42	-1.0		01101.jpg
335	1081	84	32	95.743042	That	01101.jpg
443	1083	53	30	96.489037	the	01101.jpg
523	1082	168	41	96.377007	following	01101.jpg
714	1084	206	30	96.18837	amendment	01101.jpg
944	1089	33	25	96.58271	to	01101.jpg
1002	1082	129	33	95.791344	Section	01101.jpg
1156	1082	29	37	95.791344	7,	01101.jpg
1209	1082	123	31	96.629906	Article	01101.jpg
1357	1082	84	31	94.37822	VIII	01101.jpg
1467	1081	37	31	96.641724	of	01101.jpg
1529	1082	54	30	96.803711	the	01101.jpg
335	1132	1247	42	-1.0		01101.jpg
335	1132	1247	42	-1.0		01101.jpg
335	1132	1247	42	-1.0		01101.jpg
335	1134	220	31	96.404709	Constitution	01101.jpg
580	1134	36	31	96.217094	of	01101.jpg
643	1134	103	32	96.217094	South	01101.jpg
770	1134	153	32	96.647217	Carolina	01101.jpg
947	1135	38	30	96.625908	be	01101.jpg
1009	1135	117	39	96.348198	agreed	01101.jpg
1151	1140	49	25	96.323059	to:	01101.jpg
1226	1134	76	31	96.604095	Add	01101.jpg
1326	1140	33	25	95.958069	at	01101.jpg
1382	1134	54	30	96.774048	the	01101.jpg
1459	1133	62	31	96.227173	end	01101.jpg
1546	1132	36	31	96.554375	of	01101.jpg
337	1184	1248	42	-1.0		01101.jpg
337	1184	1248	42	-1.0		01101.jpg
337	1184	1248	42	-1.0		01101.jpg
337	1185	68	31	96.239731	said	01101.jpg
435	1185	120	31	96.239731	section	01101.jpg
584	1185	54	31	96.05011	the	01101.jpg
670	1185	168	41	96.05011	following	01101.jpg
866	1186	125	30	96.991798	words:	01101.jpg
1020	1186	195	36	65.885971	“Provided,	01101.jpg
1248	1185	137	36	96.51606	further,	01101.jpg
1416	1184	85	31	95.418869	That	01101.jpg
1531	1185	54	30	95.623154	the	01101.jpg
336	1236	1249	41	-1.0		01101.jpg
336	1236	1249	41	-1.0		01101.jpg
336	1236	1249	41	-1.0		01101.jpg
336	1236	188	31	96.610321	limitations	01101.jpg
